text,Label,text_cleaning,text_casefolding,text_tokenizing,text_normalizing,text_SR,text_stemming
"@choybuccuq [1/2] Selamat sore, Universitas Terbuka adalah perguruan tinggi negeri yang menerapkan sistem pembelajaran terbuka dan jarak jauh. Makna terbuka adalah tidak ada pembatasan usia, tahun ijazah, masa belajar, waktu registrasi, &amp; frekuensi mengikuti ujian.

CC_Jen",Negatif,Selamat sore Universitas Terbuka adalah perguruan tinggi negeri yang menerapkan sistem pembelajaran terbuka dan jarak jauh Makna terbuka adalah tidak ada pembatasan usia tahun ijazah masa belajar waktu registrasi amp frekuensi mengikuti ujian CCJen,selamat sore universitas terbuka adalah perguruan tinggi negeri yang menerapkan sistem pembelajaran terbuka dan jarak jauh makna terbuka adalah tidak ada pembatasan usia tahun ijazah masa belajar waktu registrasi amp frekuensi mengikuti ujian ccjen,"['selamat', 'sore', 'universitas', 'terbuka', 'adalah', 'perguruan', 'tinggi', 'negeri', 'yang', 'menerapkan', 'sistem', 'pembelajaran', 'terbuka', 'dan', 'jarak', 'jauh', 'makna', 'terbuka', 'adalah', 'tidak', 'ada', 'pembatasan', 'usia', 'tahun', 'ijazah', 'masa', 'belajar', 'waktu', 'registrasi', 'amp', 'frekuensi', 'mengikuti', 'ujian', 'ccjen']","['selamat', 'sore', 'universitas', 'terbuka', 'adalah', 'perguruan', 'tinggi', 'negeri', 'yang', 'menerapkan', 'sistem', 'pembelajaran', 'terbuka', 'dan', 'jarak', 'jauh', 'makna', 'terbuka', 'adalah', 'tidak', 'ada', 'pembatasan', 'usia', 'tahun', 'ijazah', 'masa', 'belajar', 'waktu', 'registrasi', 'amp', 'frekuensi', 'mengikuti', 'ujian', 'ccjen']","['selamat', 'sore', 'universitas', 'terbuka', 'perguruan', 'negeri', 'menerapkan', 'sistem', 'pembelajaran', 'terbuka', 'jarak', 'makna', 'terbuka', 'pembatasan', 'usia', 'ijazah', 'belajar', 'registrasi', 'frekuensi', 'mengikuti', 'ujian', 'ccjen']",selamat sore universitas buka guru negeri terap sistem ajar buka jarak makna buka batas usia ijazah ajar registrasi frekuensi ikut uji ccjen
"Rapat Koordinasi Ujian Akhir, Koordinasi PKL semester IV dan Praktek Laut serta Koordinasi Kegiatan Pembelajaran Jarak Jauh (Daring).
@sjariefwidjaja @bsuprakto @brsdm_kp @Pusdik_KP @Maskurikkp1 @Rochmat92348955 @HenryIskandar2 @KurniaAnjang https://t.co/An5sYcR3Gv",Positif,Rapat Koordinasi Ujian Akhir Koordinasi PKL semester IV dan Praktek Laut serta Koordinasi Kegiatan Pembelajaran Jarak Jauh Daring kp KP,rapat koordinasi ujian akhir koordinasi pkl semester iv dan praktek laut serta koordinasi kegiatan pembelajaran jarak jauh daring kp kp,"['rapat', 'koordinasi', 'ujian', 'akhir', 'koordinasi', 'pkl', 'semester', 'iv', 'dan', 'praktek', 'laut', 'serta', 'koordinasi', 'kegiatan', 'pembelajaran', 'jarak', 'jauh', 'daring', 'kp', 'kp']","['rapat', 'koordinasi', 'ujian', 'akhir', 'koordinasi', 'pkl', 'semester', 'iv', 'dan', 'praktik', 'laut', 'serta', 'koordinasi', 'kegiatan', 'pembelajaran', 'jarak', 'jauh', 'daring', 'kampung', 'kampung']","['rapat', 'koordinasi', 'ujian', 'koordinasi', 'pkl', 'semester', 'iv', 'praktik', 'laut', 'koordinasi', 'kegiatan', 'pembelajaran', 'jarak', 'daring', 'kampung', 'kampung']",rapat koordinasi uji koordinasi pkl semester iv praktik laut koordinasi giat ajar jarak daring kampung kampung
Bantuan sarpras tersebut guna mendukung pembelajaran jarak jauh. https://t.co/P0IpvPuso2,Positif,Bantuan sarpras tersebut guna mendukung pembelajaran jarak jauh,bantuan sarpras tersebut guna mendukung pembelajaran jarak jauh,"['bantuan', 'sarpras', 'tersebut', 'guna', 'mendukung', 'pembelajaran', 'jarak', 'jauh']","['bantuan', 'sarpras', 'tersebut', 'guna', 'mendukung', 'pembelajaran', 'jarak', 'jauh']","['bantuan', 'sarpras', 'mendukung', 'pembelajaran', 'jarak']",bantu sarpras dukung ajar jarak
"@nctzenbase Doyoung adalah sebagai media pembelajaran jarak jauh waktu yang berbeda dan tidak ada komentar pribadi yang lebih besar dari pada manusia dan hewan lainnya

Apaan anjirr 😭😭",Negatif,Doyoung adalah sebagai media pembelajaran jarak jauh waktu yang berbeda dan tidak ada komentar pribadi yang lebih besar dari pada manusia dan hewan lainnya Apaan anjirr,doyoung adalah sebagai media pembelajaran jarak jauh waktu yang berbeda dan tidak ada komentar pribadi yang lebih besar dari pada manusia dan hewan lainnya apaan anjirr,"['doyoung', 'adalah', 'sebagai', 'media', 'pembelajaran', 'jarak', 'jauh', 'waktu', 'yang', 'berbeda', 'dan', 'tidak', 'ada', 'komentar', 'pribadi', 'yang', 'lebih', 'besar', 'dari', 'pada', 'manusia', 'dan', 'hewan', 'lainnya', 'apaan', 'anjirr']","['doyoung', 'adalah', 'sebagai', 'media', 'pembelajaran', 'jarak', 'jauh', 'waktu', 'yang', 'berbeda', 'dan', 'tidak', 'ada', 'komentar', 'pribadi', 'yang', 'lebih', 'besar', 'dari', 'pada', 'manusia', 'dan', 'hewan', 'lainnya', 'apaan', 'anjirr']","['doyoung', 'media', 'pembelajaran', 'jarak', 'berbeda', 'komentar', 'pribadi', 'manusia', 'hewan', 'anjirr']",doyoung media ajar jarak beda komentar pribadi manusia hewan anjirr
"Di masa pandemi virus seperti sekarang ini, Pembelajaran Jarak Jauh memang menjadi salah satu alternatif belajar. Kebutuhan telepon genggam menjadi primer di masa pandemic dalam proses Pembelajaran Jarak Jauh.
https://t.co/NSNkJSSB8s
#pemudapeduli #untukraihan #poskotajabar",Positif,Di masa pandemi virus seperti sekarang ini Pembelajaran Jarak Jauh memang menjadi salah satu alternatif belajar Kebutuhan telepon genggam menjadi primer di masa pandemic dalam proses Pembelajaran Jarak Jauh,di masa pandemi virus seperti sekarang ini pembelajaran jarak jauh memang menjadi salah satu alternatif belajar kebutuhan telepon genggam menjadi primer di masa pandemic dalam proses pembelajaran jarak jauh,"['di', 'masa', 'pandemi', 'virus', 'seperti', 'sekarang', 'ini', 'pembelajaran', 'jarak', 'jauh', 'memang', 'menjadi', 'salah', 'satu', 'alternatif', 'belajar', 'kebutuhan', 'telepon', 'genggam', 'menjadi', 'primer', 'di', 'masa', 'pandemic', 'dalam', 'proses', 'pembelajaran', 'jarak', 'jauh']","['di', 'masa', 'pandemi', 'virus', 'seperti', 'sekarang', 'ini', 'pembelajaran', 'jarak', 'jauh', 'memang', 'menjadi', 'salah', 'satu', 'alternatif', 'belajar', 'kebutuhan', 'telepon', 'genggam', 'menjadi', 'primer', 'di', 'masa', 'pandemic', 'dalam', 'proses', 'pembelajaran', 'jarak', 'jauh']","['pandemi', 'virus', 'pembelajaran', 'jarak', 'salah', 'alternatif', 'belajar', 'kebutuhan', 'telepon', 'genggam', 'primer', 'pandemic', 'proses', 'pembelajaran', 'jarak']",pandemi virus ajar jarak salah alternatif ajar butuh telepon genggam primer pandemic proses ajar jarak
Pemberian bantuan kuota kepada siswa untuk mengikuti pembelajaran jarak jauh. https://t.co/S6dE8JzWaa,Negatif,Pemberian bantuan kuota kepada siswa untuk mengikuti pembelajaran jarak jauh,pemberian bantuan kuota kepada siswa untuk mengikuti pembelajaran jarak jauh,"['pemberian', 'bantuan', 'kuota', 'kepada', 'siswa', 'untuk', 'mengikuti', 'pembelajaran', 'jarak', 'jauh']","['pemberian', 'bantuan', 'kuota', 'kepada', 'siswa', 'untuk', 'mengikuti', 'pembelajaran', 'jarak', 'jauh']","['pemberian', 'bantuan', 'kuota', 'siswa', 'mengikuti', 'pembelajaran', 'jarak']",beri bantu kuota siswa ikut ajar jarak
"@herrysw Kalau buat PJJ (Pembelajaran Jarak Jauh) untuk kalangan bawah sangat berguna, Pak.",Positif,Kalau buat PJJ Pembelajaran Jarak Jauh untuk kalangan bawah sangat berguna Pak,kalau buat pjj pembelajaran jarak jauh untuk kalangan bawah sangat berguna pak,"['kalau', 'buat', 'pjj', 'pembelajaran', 'jarak', 'jauh', 'untuk', 'kalangan', 'bawah', 'sangat', 'berguna', 'pak']","['kalau', 'buat', 'pjj', 'pembelajaran', 'jarak', 'jauh', 'untuk', 'kalangan', 'bawah', 'sangat', 'berguna', 'bapak']","['pjj', 'pembelajaran', 'jarak', 'kalangan', 'berguna']",pjj ajar jarak kalang guna
"Cirebon, inderawaspada.com- Kepala Dinas Pendidikan (Kadisdik) Kabupaten Cirebon, H Asdullah SA mengungkapkan beberapa dampak negatif bagi perkembangan mental siswa dari sistem pembelajaran jarak jauh(PJJ) selama pandemi Covid-19, salah satunya adalah

https://t.co/KtrYY2rylh https://t.co/gHo89aEMc0",Negatif,Cirebon inderawaspadacom Kepala Dinas Pendidikan Kadisdik Kabupaten Cirebon  Asdullah SA mengungkapkan beberapa dampak negatif bagi perkembangan mental siswa dari sistem pembelajaran jarak jauhPJJ selama pandemi Covid salah satunya adalah,cirebon inderawaspadacom kepala dinas pendidikan kadisdik kabupaten cirebon  asdullah sa mengungkapkan beberapa dampak negatif bagi perkembangan mental siswa dari sistem pembelajaran jarak jauhpjj selama pandemi covid salah satunya adalah,"['cirebon', 'inderawaspadacom', 'kepala', 'dinas', 'pendidikan', 'kadisdik', 'kabupaten', 'cirebon', 'asdullah', 'sa', 'mengungkapkan', 'beberapa', 'dampak', 'negatif', 'bagi', 'perkembangan', 'mental', 'siswa', 'dari', 'sistem', 'pembelajaran', 'jarak', 'jauhpjj', 'selama', 'pandemi', 'covid', 'salah', 'satunya', 'adalah']","['cirebon', 'inderawaspadacom', 'kepala', 'dinas', 'pendidikan', 'kadisdik', 'kabupaten', 'cirebon', 'asdullah', 'sa', 'mengungkapkan', 'beberapa', 'dampak', 'negatif', 'bagi', 'perkembangan', 'mental', 'siswa', 'dari', 'sistem', 'pembelajaran', 'jarak', 'jauhpjj', 'selama', 'pandemi', 'covid', 'salah', 'satunya', 'adalah']","['cirebon', 'inderawaspadacom', 'kepala', 'dinas', 'pendidikan', 'kadisdik', 'kabupaten', 'cirebon', 'asdullah', 'sa', 'dampak', 'negatif', 'perkembangan', 'mental', 'siswa', 'sistem', 'pembelajaran', 'jarak', 'jauhpjj', 'pandemi', 'covid', 'salah', 'satunya']",cirebon inderawaspadacom kepala dinas didik kadisdik kabupaten cirebon asdullah sa dampak negatif kembang mental siswa sistem ajar jarak jauhpjj pandemi covid salah satu
"Aplikasi-aplikasi yang sering digunakan saat pembelajaran jarak jauh:

1. Google Classroom
2. WhatsApp
3. Zoom Meet
4. INKredible 
5. InShot",Positif,Aplikasiaplikasi yang sering digunakan saat pembelajaran jarak jauh Google Classroom WhatsApp Zoom Meet INKredible InShot,aplikasiaplikasi yang sering digunakan saat pembelajaran jarak jauh google classroom whatsapp zoom meet inkredible inshot,"['aplikasiaplikasi', 'yang', 'sering', 'digunakan', 'saat', 'pembelajaran', 'jarak', 'jauh', 'google', 'classroom', 'whatsapp', 'zoom', 'meet', 'inkredible', 'inshot']","['aplikasiaplikasi', 'yang', 'sering', 'digunakan', 'saat', 'pembelajaran', 'jarak', 'jauh', 'google', 'classroom', 'whatsapp', 'zoom', 'meet', 'inkredible', 'inshot']","['aplikasiaplikasi', 'pembelajaran', 'jarak', 'google', 'classroom', 'whatsapp', 'zoom', 'meet', 'inkredible', 'inshot']",aplikasiaplikasi ajar jarak google classroom whatsapp zoom meet inkredible inshot
"📣 Pendongeng Adat baru, Apakah Anda ingin mengembangkan kemampuan Anda dengan pembelajaran sejawat jarak jauh dan masterclass dalam sebuah program baru yang didanai? 

 Satu minggu lagi untuk mendaftar.

👉🏾 https://t.co/lOPQAQgVdD https://t.co/SVDKCBVpKQ",Negatif,Pendongeng Adat baru Apakah Anda ingin mengembangkan kemampuan Anda dengan pembelajaran sejawat jarak jauh dan masterclass dalam sebuah program baru yang didanai Satu minggu lagi untuk mendaftar,pendongeng adat baru apakah anda ingin mengembangkan kemampuan anda dengan pembelajaran sejawat jarak jauh dan masterclass dalam sebuah program baru yang didanai satu minggu lagi untuk mendaftar,"['pendongeng', 'adat', 'baru', 'apakah', 'anda', 'ingin', 'mengembangkan', 'kemampuan', 'anda', 'dengan', 'pembelajaran', 'sejawat', 'jarak', 'jauh', 'dan', 'masterclass', 'dalam', 'sebuah', 'program', 'baru', 'yang', 'didanai', 'satu', 'minggu', 'lagi', 'untuk', 'mendaftar']","['pendongeng', 'adat', 'baru', 'apakah', 'anda', 'ingin', 'mengembangkan', 'kemampuan', 'anda', 'dengan', 'pembelajaran', 'sejawat', 'jarak', 'jauh', 'dan', 'masterclass', 'dalam', 'sebuah', 'program', 'baru', 'yang', 'didanai', 'satu', 'minggu', 'lagi', 'untuk', 'mendaftar']","['pendongeng', 'adat', 'mengembangkan', 'kemampuan', 'pembelajaran', 'sejawat', 'jarak', 'masterclass', 'program', 'didanai', 'minggu', 'mendaftar']",dongeng adat kembang mampu ajar jawat jarak masterclass program dana minggu daftar
Tujuannya agar pembelajaran jarak jauh (PJJ)  siswa lebih efektif dan efisien. https://t.co/du8eEDZ7D8,Positif,Tujuannya agar pembelajaran jarak jauh PJJ siswa lebih efektif dan efisien,tujuannya agar pembelajaran jarak jauh pjj siswa lebih efektif dan efisien,"['tujuannya', 'agar', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'siswa', 'lebih', 'efektif', 'dan', 'efisien']","['tujuannya', 'agar', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'siswa', 'lebih', 'efektif', 'dan', 'efisien']","['tujuannya', 'pembelajaran', 'jarak', 'pjj', 'siswa', 'efektif', 'efisien']",tuju ajar jarak pjj siswa efektif efisien
"RT @endang_yl: Ketika Belajar Dari Rumah atau Pembelajaran Jarak Jauh sudah membosankan siswa. Membebaskan mereka untuk cukup isi presensi dan bercerita apa saja suka-suka, nggak usah pakai mikir bener salah, sedikit banyak, bebas lepas, tumpah dalam tulisan.

Ternyata mereka sukaaa 🥰
✍",Negatif,RT yl Ketika Belajar Dari Rumah atau Pembelajaran Jarak Jauh sudah membosankan siswa Membebaskan mereka untuk cukup isi presensi dan bercerita apa saja sukasuka nggak usah pakai mikir bener salah sedikit banyak bebas lepas tumpah dalam tulisan Ternyata mereka sukaaa,rt yl ketika belajar dari rumah atau pembelajaran jarak jauh sudah membosankan siswa membebaskan mereka untuk cukup isi presensi dan bercerita apa saja sukasuka nggak usah pakai mikir bener salah sedikit banyak bebas lepas tumpah dalam tulisan ternyata mereka sukaaa,"['rt', 'yl', 'ketika', 'belajar', 'dari', 'rumah', 'atau', 'pembelajaran', 'jarak', 'jauh', 'sudah', 'membosankan', 'siswa', 'membebaskan', 'mereka', 'untuk', 'cukup', 'isi', 'presensi', 'dan', 'bercerita', 'apa', 'saja', 'sukasuka', 'nggak', 'usah', 'pakai', 'mikir', 'bener', 'salah', 'sedikit', 'banyak', 'bebas', 'lepas', 'tumpah', 'dalam', 'tulisan', 'ternyata', 'mereka', 'sukaaa']","['rt', 'yl', 'ketika', 'belajar', 'dari', 'rumah', 'atau', 'pembelajaran', 'jarak', 'jauh', 'sudah', 'membosankan', 'siswa', 'membebaskan', 'mereka', 'untuk', 'cukup', 'isi', 'presensi', 'dan', 'bercerita', 'apa', 'saja', 'sukasuka', 'tidak', 'usah', 'pakai', 'mikir', 'benar', 'salah', 'sedikit', 'banyak', 'bebas', 'lepas', 'tumpah', 'dalam', 'tulisan', 'ternyata', 'mereka', 'sukaaa']","['yl', 'belajar', 'rumah', 'pembelajaran', 'jarak', 'membosankan', 'siswa', 'membebaskan', 'isi', 'presensi', 'bercerita', 'sukasuka', 'pakai', 'mikir', 'salah', 'bebas', 'lepas', 'tumpah', 'tulisan', 'sukaaa']",yl ajar rumah ajar jarak bosan siswa bebas isi presensi cerita sukasuka pakai mikir salah bebas lepas tumpah tulis sukaaa
"@Akang_Bageurr Selamat siang, UT memiliki 40 kantor unit pembelajaran jarak jauh (UPBJJ). Wilayah Kota dan Kabupaten Tangerang masuk dalam wilayah koordinasi UPBJJ-UT Serang. https://t.co/19ARxec6IL
Terima kasih

CC_Jen",Positif,Bageurr Selamat siang UT memiliki kantor unit pembelajaran jarak jauh UPBJJ Wilayah Kota dan Kabupaten Tangerang masuk dalam wilayah koordinasi UPBJJUT Serang Terima kasih CCJen,bageurr selamat siang ut memiliki kantor unit pembelajaran jarak jauh upbjj wilayah kota dan kabupaten tangerang masuk dalam wilayah koordinasi upbjjut serang terima kasih ccjen,"['bageurr', 'selamat', 'siang', 'ut', 'memiliki', 'kantor', 'unit', 'pembelajaran', 'jarak', 'jauh', 'upbjj', 'wilayah', 'kota', 'dan', 'kabupaten', 'tangerang', 'masuk', 'dalam', 'wilayah', 'koordinasi', 'upbjjut', 'serang', 'terima', 'kasih', 'ccjen']","['bageurr', 'selamat', 'siang', 'ut', 'memiliki', 'kantor', 'unit', 'pembelajaran', 'jarak', 'jauh', 'upbjj', 'wilayah', 'kota', 'dan', 'kabupaten', 'tangerang', 'masuk', 'dalam', 'wilayah', 'koordinasi', 'upbjjut', 'serang', 'terima', 'kasih', 'ccjen']","['bageurr', 'selamat', 'siang', 'ut', 'memiliki', 'kantor', 'unit', 'pembelajaran', 'jarak', 'upbjj', 'wilayah', 'kota', 'kabupaten', 'tangerang', 'masuk', 'wilayah', 'koordinasi', 'upbjjut', 'serang', 'terima', 'kasih', 'ccjen']",bageurr selamat siang ut milik kantor unit ajar jarak upbjj wilayah kota kabupaten tangerang masuk wilayah koordinasi upbjjut serang terima kasih ccjen
Proses pembuatan video pembelajaran yang sebenarnya memang tidak sesederhana webinar2 dengan topik PJJ (Pembelajaran Jarak Jauh) yang kian menjamur sejak masa pandemic ini 😃,Negatif,Proses pembuatan video pembelajaran yang sebenarnya memang tidak sesederhana webinar dengan topik PJJ Pembelajaran Jarak Jauh yang kian menjamur sejak masa pandemic ini,proses pembuatan video pembelajaran yang sebenarnya memang tidak sesederhana webinar dengan topik pjj pembelajaran jarak jauh yang kian menjamur sejak masa pandemic ini,"['proses', 'pembuatan', 'video', 'pembelajaran', 'yang', 'sebenarnya', 'memang', 'tidak', 'sesederhana', 'webinar', 'dengan', 'topik', 'pjj', 'pembelajaran', 'jarak', 'jauh', 'yang', 'kian', 'menjamur', 'sejak', 'masa', 'pandemic', 'ini']","['proses', 'pembuatan', 'video', 'pembelajaran', 'yang', 'sebenarnya', 'memang', 'tidak', 'sesederhana', 'webinar', 'dengan', 'topik', 'pjj', 'pembelajaran', 'jarak', 'jauh', 'yang', 'kian', 'menjamur', 'sejak', 'masa', 'pandemic', 'ini']","['proses', 'pembuatan', 'video', 'pembelajaran', 'sesederhana', 'webinar', 'topik', 'pjj', 'pembelajaran', 'jarak', 'kian', 'menjamur', 'pandemic']",proses buat video ajar sederhana webinar topik pjj ajar jarak kian jamur pandemic
Pembelajaran Jarak Jauh Efektif dengan Modul Buatan Guru https://t.co/VLujtHEOZz,Negatif,Pembelajaran Jarak Jauh Efektif dengan Modul Buatan Guru,pembelajaran jarak jauh efektif dengan modul buatan guru,"['pembelajaran', 'jarak', 'jauh', 'efektif', 'dengan', 'modul', 'buatan', 'guru']","['pembelajaran', 'jarak', 'jauh', 'efektif', 'dengan', 'modul', 'buatan', 'guru']","['pembelajaran', 'jarak', 'efektif', 'modul', 'buatan', 'guru']",ajar jarak efektif modul buat guru
"RT @gerilyawan86: dapat dari status wa temen
kira2 smpe kapan daring akan berlalu?
apakah ini benar2 efek pembelajaran jarak jauh dan kurang kontrolnya orang tua pak @krismoerwanto https://t.co/rAaN8ooNXz",Negatif,RT dapat dari status wa temen kira smpe kapan daring akan berlalu apakah ini benar efek pembelajaran jarak jauh dan kurang kontrolnya orang tua pak,rt dapat dari status wa temen kira smpe kapan daring akan berlalu apakah ini benar efek pembelajaran jarak jauh dan kurang kontrolnya orang tua pak,"['rt', 'dapat', 'dari', 'status', 'wa', 'temen', 'kira', 'smpe', 'kapan', 'daring', 'akan', 'berlalu', 'apakah', 'ini', 'benar', 'efek', 'pembelajaran', 'jarak', 'jauh', 'dan', 'kurang', 'kontrolnya', 'orang', 'tua', 'pak']","['rt', 'dapat', 'dari', 'status', 'wa', 'teman', 'kira', 'sampai', 'kapan', 'daring', 'akan', 'berlalu', 'apakah', 'ini', 'benar', 'efek', 'pembelajaran', 'jarak', 'jauh', 'dan', 'kurang', 'kontrolnya', 'orang', 'tua', 'bapak']","['status', 'wa', 'teman', 'daring', 'efek', 'pembelajaran', 'jarak', 'kontrolnya', 'orang', 'tua']",status wa teman daring efek ajar jarak kontrol orang tua
@peminumyakult ga ada gunanya pembelajaran jarak jauh,Negatif,ga ada gunanya pembelajaran jarak jauh,ga ada gunanya pembelajaran jarak jauh,"['ga', 'ada', 'gunanya', 'pembelajaran', 'jarak', 'jauh']","['tidak', 'ada', 'gunanya', 'pembelajaran', 'jarak', 'jauh']","['gunanya', 'pembelajaran', 'jarak']",guna ajar jarak
"@noico__ pembelajaran jarak jauh, alias ku masih di kampung

lahiya ya
HUEHUEHEUHEUEH SENN AKU MASIH LAMA MAU BALIK KE JAWA 😭",Negatif,pembelajaran jarak jauh alias ku masih di kampung lahiya ya HUEHUEHEUHEUEH SENN AKU MASIH LAMA MAU BALIK KE JAWA,pembelajaran jarak jauh alias ku masih di kampung lahiya ya huehueheuheueh senn aku masih lama mau balik ke jawa,"['pembelajaran', 'jarak', 'jauh', 'alias', 'ku', 'masih', 'di', 'kampung', 'lahiya', 'ya', 'huehueheuheueh', 'senn', 'aku', 'masih', 'lama', 'mau', 'balik', 'ke', 'jawa']","['pembelajaran', 'jarak', 'jauh', 'alias', 'aku', 'masih', 'di', 'kampung', 'lahiya', 'ya', 'huehueheuheueh', 'senn', 'saya', 'masih', 'lama', 'mau', 'balik', 'ke', 'jawa']","['pembelajaran', 'jarak', 'alias', 'kampung', 'lahiya', 'huehueheuheueh', 'senn', 'jawa']",ajar jarak alias kampung lahiya huehueheuheueh senn jawa
"Vredeburg Virtual Visit, Pelipur Kejenuhan Pembelajaran Jarak Jauh https://t.co/a02u2jr8nC",Negatif,Vredeburg Virtual Visit Pelipur Kejenuhan Pembelajaran Jarak Jauh,vredeburg virtual visit pelipur kejenuhan pembelajaran jarak jauh,"['vredeburg', 'virtual', 'visit', 'pelipur', 'kejenuhan', 'pembelajaran', 'jarak', 'jauh']","['vredeburg', 'virtual', 'visit', 'pelipur', 'kejenuhan', 'pembelajaran', 'jarak', 'jauh']","['vredeburg', 'virtual', 'visit', 'pelipur', 'kejenuhan', 'pembelajaran', 'jarak']",vredeburg virtual visit lipur jenuh ajar jarak
"haii, apa kabar? semoga selalu sehat dan bahagia yaa, siapa yang terganggu sama pembelajaran jarak jauh karena jadi kurang ngerti sama materi?  

nah, aku mau rekomendasiin channel youtube yang bisa kalian gunain buat mendukung proses belajar kalian nih

yuk, cekidott.",Negatif,haii apa kabar semoga selalu sehat dan bahagia yaa siapa yang terganggu sama pembelajaran jarak jauh karena jadi kurang ngerti sama materi nah aku mau rekomendasiin channel youtube yang bisa kalian gunain buat mendukung proses belajar kalian nih yuk cekidott,haii apa kabar semoga selalu sehat dan bahagia yaa siapa yang terganggu sama pembelajaran jarak jauh karena jadi kurang ngerti sama materi nah aku mau rekomendasiin channel youtube yang bisa kalian gunain buat mendukung proses belajar kalian nih yuk cekidott,"['haii', 'apa', 'kabar', 'semoga', 'selalu', 'sehat', 'dan', 'bahagia', 'yaa', 'siapa', 'yang', 'terganggu', 'sama', 'pembelajaran', 'jarak', 'jauh', 'karena', 'jadi', 'kurang', 'ngerti', 'sama', 'materi', 'nah', 'aku', 'mau', 'rekomendasiin', 'channel', 'youtube', 'yang', 'bisa', 'kalian', 'gunain', 'buat', 'mendukung', 'proses', 'belajar', 'kalian', 'nih', 'yuk', 'cekidott']","['haii', 'apa', 'kabar', 'semoga', 'selalu', 'sehat', 'dan', 'bahagia', 'yaa', 'siapa', 'yang', 'terganggu', 'sama', 'pembelajaran', 'jarak', 'jauh', 'karena', 'jadi', 'kurang', 'ngerti', 'sama', 'materi', 'nah', 'saya', 'mau', 'rekomendasiin', 'channel', 'youtube', 'yang', 'bisa', 'kalian', 'gunain', 'buat', 'mendukung', 'proses', 'belajar', 'kalian', 'nih', 'yuk', 'cekidott']","['haii', 'kabar', 'semoga', 'sehat', 'bahagia', 'yaa', 'terganggu', 'pembelajaran', 'jarak', 'ngerti', 'materi', 'rekomendasiin', 'channel', 'youtube', 'gunain', 'mendukung', 'proses', 'belajar', 'yuk', 'cekidott']",hai kabar moga sehat bahagia yaa ganggu ajar jarak ngerti materi rekomendasiin channel youtube gunain dukung proses ajar yuk cekidott
